0,1.12118843895
1,1.11991493418
2,1.11907662323
3,1.11778083041
4,1.11684733465
5,1.1156479761
6,1.11448648128
7,1.11305533823
8,1.11138301727
9,1.1098633767
10,1.10866376041
11,1.10688267798
12,1.10510559385
13,1.10332483759
14,1.10120002635
15,1.09866357019
16,1.09684397565
17,1.09383828714
18,1.09159839186
19,1.08876054907
20,1.08519873879
21,1.0818441236
22,1.07893754092
23,1.07435747622
24,1.07012883979
25,1.06626594958
26,1.06155595019
27,1.05617211714
28,1.05065047675
29,1.0445387634
30,1.03795754932
31,1.02960898771
32,1.0218657303
33,1.01494924239
34,1.00647710892
35,0.996062407051
36,0.988355911672
37,0.977181812636
38,0.967512857346
39,0.957949795513
40,0.948621693237
41,0.939719004295
42,0.931353795419
43,0.926397774824
44,0.919862412415
45,0.9104947009
46,0.904808174025
47,0.903164133519
48,0.899209588315
49,0.89172897688
50,0.89196180791
51,0.889106014275
52,0.886565043291
53,0.880351628617
54,0.882415181015
55,0.880539648374
56,0.874390726136
57,0.877110999425
58,0.871053682278
59,0.869463484274
60,0.872537741459
61,0.871108272036
62,0.865034798872
63,0.868206357206
64,0.866370810892
65,0.865221786962
66,0.858860890707
67,0.861608148781
68,0.859886503065
69,0.853658684169
70,0.851748840321
71,0.854647261356
72,0.852544234549
73,0.850305959893
74,0.842969939684
75,0.844738360266
76,0.837574088345
77,0.838935267741
78,0.836363346128
79,0.827904362832
80,0.829195081193
81,0.825178483833
82,0.820829470861
83,0.815193653595
84,0.810976938288
85,0.805476580933
86,0.798401120763
87,0.793085045034
88,0.784927604759
89,0.773778607417
90,0.769608897586
91,0.761275000897
92,0.754373346261
93,0.743797075522
94,0.736799933313
95,0.725831580431
96,0.719303303813
97,0.705902346178
98,0.700479585917
99,0.695711906081
100,0.683927995927
101,0.67983829403
102,0.672420985342
103,0.672826246088
104,0.665157854629
105,0.661398031625
106,0.656890166383
107,0.659459610528
108,0.653255815112
109,0.655366002133
110,0.653811150277
111,0.64735382874
112,0.647017329135
113,0.645204157685
114,0.645086245689
115,0.644293006739
116,0.643036717516
117,0.643087921051
118,0.642582326118
119,0.641720129998
120,0.646555157775
121,0.646288747212
122,0.646049004844
123,0.645856154773
124,0.640830274412
125,0.640627498794
126,0.640446320842
127,0.640284725903
128,0.640146603513
129,0.644986119398
130,0.639929704404
131,0.644813714239
132,0.639609447624
133,0.639534634119
134,0.63950134523
135,0.639550246144
136,0.644529885954
137,0.63942526648
138,0.63926980244
139,0.639317251445
140,0.644344925526
141,0.644305967804
142,0.639175666798
143,0.639121399993
144,0.639069807077
145,0.639046311531
146,0.638963936835
147,0.638940021805
148,0.638932923044
149,0.63886416379
150,0.638847083371
151,0.638808254381
152,0.643924094905
153,0.638754155473
154,0.63872530958
155,0.638682766009
156,0.638656817145
157,0.643762046615
158,0.643735901617
159,0.638542706792
160,0.64366593424
161,0.643633674779
162,0.638452738236
163,0.643571223915
164,0.643533586107
165,0.638372184308
166,0.643464949582
167,0.638266575622
168,0.64338955375
169,0.638192643429
170,0.638146067472
171,0.643279732435
172,0.643249099295
173,0.638071137623
174,0.638009307399
175,0.643136809432
176,0.643108324832
177,0.643054323713
178,0.643025314104
179,0.642988065703
180,0.642950831027
181,0.63779605062
182,0.637700709341
183,0.637694997452
184,0.637662618059
185,0.637576906546
186,0.642712047015
187,0.637531714021
188,0.64262529354
189,0.642589719995
190,0.637395659453
191,0.637363951897
192,0.642466803467
193,0.63724204813
194,0.642374037791
195,0.642329147837
196,0.642288769379
197,0.63710781447
198,0.642198213463
199,0.63704231063
200,0.642106996616
201,0.642049897972
202,0.636834005697
203,0.641952567416
204,0.636797160856
205,0.636693734682
206,0.641805371598
207,0.636640022523
208,0.641717081089
209,0.641665825919
210,0.641612628471
211,0.636454206187
212,0.636408813447
213,0.641460790061
214,0.636233045599
215,0.641358327502
216,0.641300589789
217,0.636078831597
218,0.636014491347
219,0.635963554717
220,0.635908854581
221,0.641031117079
222,0.640985326031
223,0.640928446243
224,0.635681749406
225,0.640809264151
226,0.635570507472
227,0.635510719292
228,0.635451586315
229,0.635486070256
230,0.635429266309
231,0.635370832202
232,0.64038881291
233,0.635150616725
234,0.635189523303
235,0.635021805137
236,0.635060155552
237,0.634895637335
238,0.634938388073
239,0.634768070711
240,0.639886827055
241,0.63982706603
242,0.639749560832
243,0.634598083977
244,0.634537008635
245,0.634446205888
246,0.63948211193
247,0.634325016793
248,0.63426389752
249,0.634106186943
250,0.634123802743
251,0.63395352718
252,0.633888545488
253,0.638989284867
254,0.638921921315
255,0.633735027468
256,0.638773244716
257,0.633518282308
258,0.633434149544
259,0.638528830624
260,0.633280955056
261,0.638385978033
262,0.63830228154
263,0.633044693207
264,0.633084265254
265,0.633024897602
266,0.632912808889
267,0.637891901887
268,0.637804388113
269,0.632554847759
270,0.632587924592
271,0.632533012847
272,0.632306680434
273,0.632335025029
274,0.632235082101
